avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
2461,982,175.3,476.6,53536,357956,10.1,61.46006772,"(51046.4, 54545.6]",46.1,44.4,47.5,"Westmoreland County, Pennsylvania",2.33,53.7,11.6,30.1,,12.9,38.9,17.1,57.6,5.6,77,57.2,51,35,14.7,95.00402767,2.363176849,0.840689714,0.152248713,52.32680439,3.999144854
189,71,191.7,529.8,55882,27800,10.9,0,"(54545.6, 61494.5]",43.1,41.8,44.2,"Wyoming County, Pennsylvania",2.52,51.1,15.7,35,,7.7,48.2,12.2,56.5,7.6,73.3,55.1,48.3,35.1,16.2,97.26791488,0.728319181,0.436991509,0.27356379,51.57885074,4.585798817
2467,883,170.2,488.7,58471,442867,10.2,85.80454177,"(54545.6, 61494.5]",40.7,39.5,41.9,"York County, Pennsylvania",2.57,52.6,14.4,40.4,,9,41,14.9,61.8,7.3,75.1,60,54.7,30.1,15,88.82818542,5.861119956,1.362188964,1.583723787,53.48532996,4.689714916
306,104,142.2,473.2,68246,49084,8,0,"(61494.5, 125635]",43.9,41.9,45.5,"Bristol County, Rhode Island",2.38,52.4,4.9,23.7,,11.7,22.4,23.9,60.7,6.8,80.8,,55.4,27,11.1,95.29648609,1.26484464,1.6390109,0.248088498,54.26127527,4.448655477
1034,410,184.1,491.8,61923,164801,9.3,42.47547042,"(61494.5, 125635]",43.5,41.4,45.2,"Kent County, Rhode Island",2.38,49.7,11.1,29.7,,15,28.6,19.4,63.2,8.2,78.3,,57.8,29.9,12.6,92.54476897,1.399144025,2.407279429,1.439760424,47.69150052,5.275186191
518,193,164,469,69203,82423,9.5,72.79521493,"(61494.5, 125635]",43.9,42,45.6,"Newport County, Rhode Island",2.27,49.7,10,28.1,,17.1,23.1,26.4,59.2,6.9,79,59.3,48.7,30.1,11,89.60478086,3.51668824,1.739593288,1.512163846,46.93813131,2.872784433
3257,1254,173.6,473.3,47278,633473,18.3,336.2416393,"(45201, 48021.6]",37.1,35.4,38.7,"Providence County, Rhode Island",2.53,40.8,12.3,27.7,,11.7,28.8,16.2,58.8,9.5,63.9,51.4,45.9,35.7,21.3,73.46790196,9.604272443,4.081788031,8.934601616,39.9972302,4.931882987
765,265,162.2,492.3,70705,126517,10.4,23.7122284,"(61494.5, 125635]",519.6,42,44.5,"Washington County, Rhode Island",2.42,51.1,6.2,28.5,,12.9,23.3,25.8,61.1,6.4,81.7,65,57.3,27.3,11.2,93.41481745,1.467505241,1.791068391,0.798227918,52.94568639,3.127101547
143,61,183.7,430.9,35525,24932,21.4,0,"(34218.1, 37413.8]",43.3,40.7,44.9,"Abbeville County, South Carolina",2.52,46.8,11.2,40,,3.2,37.5,8.6,45.9,10.7,56.6,41.8,37.6,43.8,25.9,69.88838661,27.94735368,0,0.240028803,47.29969706,5.823783581
753,330,164.3,384.5,48537,165829,16.6,6.03030833,"(48021.6, 51046.4]",40.9,39.3,42.3,"Aiken County, South Carolina",2.53,49.9,17.2,33.8,,6.7,31,15.9,52.8,9.9,65.2,48.3,43.4,35.8,18.8,69.67262123,24.80232814,0.767503722,2.366571491,48.94044517,5.643104513
49,23,197.6,400.8,25530,9433,39.9,0,"[22640, 34218.1]",38.7,35.6,44.3,"Allendale County, South Carolina",2.58,30,15.8,29.9,,3.6,39.4,10,35.5,22.6,47.9,31,28.1,47.8,30.1,24.6696483,73.80565156,0,1.32140679,30.93245666,8.631578947
1069,409,177.3,475.4,43124,194692,16.7,246.5432581,"(42724.4, 45201]",40.5,39.7,41.6,"Anderson County, South Carolina",2.55,52,20.9,30.1,,6.6,31.5,12.6,53.7,9.2,63,49.1,44.1,35.2,19.8,80.07217007,16.38626677,0.856104385,0.74784928,51.34890507,6.330413359
91,39,187.5,437.6,30349,14880,29.7,0,"[22640, 34218.1]",40.3,38.6,41.4,"Bamberg County, South Carolina",2.41,37.7,17.1,24,,0,25.2,12.5,44,10.9,47.1,28.7,24.3,48.2,28.5,35.8281493,62.30559876,0.39528253,1.023846553,38.23678433,10.6400665
101,55,212.1,396.7,32205,21725,27,0,"[22640, 34218.1]",39.8,38.7,41.1,"Barnwell County, South Carolina",2.61,42.8,19.5,37.5,,2.2,37.5,9.1,,14.7,54.8,,30.7,43.4,25.6,51.71961263,44.97692099,0.705946239,1.520499593,41.15532119,5.998421468
1000,352,146.9,442.1,55427,179589,12.9,66.81923726,"(54545.6, 61494.5]",42.8,40,45.6,"Beaufort County, South Carolina",2.51,54.4,13.2,43.4,,7.9,23.4,23.1,50.2,7.2,66.7,45,31,38.4,16.8,73.64076537,18.61159725,1.198809941,4.019367635,54.08412277,6.319887594
786,287,175.8,462,52436,202786,13.7,0,"(51046.4, 54545.6]",35.3,33.6,36.5,"Berkeley County, South Carolina",2.75,49.7,15.6,34.8,,7.7,31.1,14.7,56.1,9.9,66.7,50.4,42.4,30.4,16.2,67.340003,24.50248692,2.486919783,2.273607661,51.73547733,5.662000797
93,30,150.9,468,41209,14781,19.3,0,"(40362.7, 42724.4]",45.3,44.2,46.5,"Calhoun County, South Carolina",2.45,53.3,19.4,35.3,,4.5,37.2,11,52.4,8.6,60.8,43.8,39.8,38.2,18.9,54.20510763,42.40540179,0,2.219548068,47.81021898,5.434122647
1760,668,173.7,462.1,52752,389262,16.8,452.1376348,"(51046.4, 54545.6]",36.5,35.3,38,"Charleston County, South Carolina",2.44,42.5,10.6,23.3,,13.8,21.6,25.9,60.1,7.7,68.4,54.4,45,28.8,15,67.18136571,28.70685217,1.37783451,0.765880763,41.13486198,4.774692859
312,120,187.8,494.2,38947,56194,22.3,88.9774709,"(37413.8, 40362.7]",38.8,38.3,39.3,"Cherokee County, South Carolina",2.68,47.2,22.7,28.7,,7.5,36.9,10.3,47.8,10.6,56.4,42.4,36.9,40.5,24.5,75.64577627,20.13855325,0.554929023,1.607504072,46.51854017,6.428359096
197,86,215.6,492.8,37537,32267,22.5,0,"(37413.8, 40362.7]",41.2,40.1,42.4,"Chester County, South Carolina",2.61,41.2,25.2,33,,2.4,36.5,9.3,47.4,13.8,54.9,42.2,37.1,42.8,26.7,60.08416267,38.40459516,0.07371913,0.122865217,41.38070246,6.686006354
228,109,206.2,428.1,34949,46017,26.4,0,"(34218.1, 37413.8]",41,39.8,41.8,"Chesterfield County, South Carolina",2.52,47.8,26.5,39.4,,4.8,39.6,7.7,,10.3,52.7,,36.1,40.7,26.8,63.86387253,33.20055421,0.528229997,1.075943886,45.68305405,4.348232654
217,90,194.1,479.9,32268,33775,27,0,"[22640, 34218.1]",42.8,40.1,45.3,"Clarendon County, South Carolina",2.47,42.9,34,35.9,,1,36.4,9.2,40.9,16.2,52,32.8,28,48.4,25.9,48.44051729,48.94961671,0.152144654,1.009421265,43.203404,6.157946416
225,105,211.7,459,35558,37731,23,53.00681138,"(34218.1, 37413.8]",41.7,41.3,42.3,"Colleton County, South Carolina",2.53,42.9,31.7,39.1,,2.5,37.9,8.8,49.2,12.4,48.8,34.4,28.3,45.3,29,57.7570782,38.38543311,0.036838228,1.089359015,40.72695275,6.084407972
369,168,206.8,451.3,35640,67548,25.3,0,"(34218.1, 37413.8]",40.8,39,42.2,"Darlington County, South Carolina",2.52,45.1,21.3,33.6,38.9,6.1,36.5,11.6,48.1,15.9,55.5,41.9,37.6,40.9,24.6,56.63260799,40.62306764,0.593327641,0.472600925,43.48336299,6.092582124
150,73,204.7,425.3,30516,31234,29.8,0,"[22640, 34218.1]",37.8,35.3,39.3,"Dillon County, South Carolina",2.69,41.4,29.6,40.7,,1.8,38.9,6.2,44.8,13.2,45.2,32,28,49.1,32.1,47.38030857,46.64227772,0.235406394,0.846190552,41.0109432,5.525568182
618,210,172.9,483.1,56388,152478,12.8,6.558323168,"(54545.6, 61494.5]",35.8,35,36.7,"Dorchester County, South Carolina",2.77,51,18.2,34.3,,7.5,29.2,15.8,59.5,8,70.3,,46,28.3,15,68.06368596,25.51007103,1.709501424,1.190680438,52.13282937,5.952316445
123,48,157.8,399.8,44129,26514,17.5,0,"(42724.4, 45201]",42.1,40.7,43.9,"Edgefield County, South Carolina",2.6,45.6,26.8,36.2,,6.8,36.3,11.4,45.9,8.9,65,,45.6,34.9,19.2,59.0455679,36.63190509,0.343837376,2.063024258,48.85664028,3.616566206
138,62,201.9,460.4,35490,22747,23.1,0,"(34218.1, 37413.8]",44.1,43.5,44.8,"Fairfield County, South Carolina",2.52,45,14,53.6,30.2,2.2,39.8,8.6,46,12.8,52.4,,34.7,43.2,26.3,39.11199585,57.43898217,0.268305349,0.701055911,44.17130145,2.009646302
677,297,195.5,443.6,42232,138900,19.5,158.387329,"(40362.7, 42724.4]",38.2,36.4,39.5,"Florence County, South Carolina",2.61,46.1,17.2,29.9,,6.7,33.7,13.9,,12.1,59.7,46.5,41.6,38.6,23.5,54.89553965,41.74437938,1.16171474,0.305790501,45.28902347,5.663639027
431,173,190.9,484.6,44283,61298,19.6,81.56872981,"(42724.4, 45201]",47.5,45.2,49.1,"Georgetown County, South Carolina",2.55,50.1,15.1,41.4,39.4,4,31.3,15.4,45.7,11.2,56.3,,29,43.9,21.4,64.0163772,32.67021066,0.4094301,1.756587202,49.90664517,5.073731567
2249,860,175.4,461.7,49659,491863,14.7,1099.899769,"(48021.6, 51046.4]",37.7,36.5,38.7,"Greenville County, South Carolina",2.58,50.5,15,29.9,,12.3,26.3,20.7,58.6,7.6,66.7,,48.1,29.3,16.5,76.24483316,18.27973291,2.137067991,1.225934559,50.47870034,5.183355631
92,45,183.2,389.4,48140,17460,16.2,0,"(48021.6, 51046.4]",42.6,39.9,44.3,"Burleson County, Texas",2.67,54.9,19.1,34,,5.3,36.4,10,53.7,7.5,61.2,44,39.4,34.8,15.8,78.71971318,12.25351298,0.399005378,6.083386341,54.53835338,3.641536273
250,101,160,419.3,53203,45463,14,0,"(51046.4, 54545.6]",44.1,42.6,45.2,"Burnet County, Texas",2.58,55.9,23.2,39.8,,3.9,31.9,15.6,52.4,5.1,61.3,44.2,36.5,37.5,19.2,93.19952881,2.34913012,0.310347952,2.374048568,55.08264463,4.124513619
161,63,159.3,412.1,47227,40522,16,0,"(45201, 48021.6]",35.6,33.6,37.4,"Caldwell County, Texas",2.85,45.8,20.8,51.2,,3.3,36,11.1,53.5,5.2,53.5,,37.1,32.2,19,73.70574631,7.078049152,0.203319186,15.79281775,50.6545659,4.685714286
107,47,182.1,435.6,46705,21895,17.3,0,"(45201, 48021.6]",38.1,37.7,38.7,"Calhoun County, Texas",2.68,54.3,22.9,36.8,36.6,3.7,31.8,10.7,56.5,7.2,61.2,48.1,44.4,31.9,18.6,87.63038863,2.880088618,3.540108926,1.075417705,52.47685764,7.088398929
76,42,215.5,403.3,40796,13557,16.3,0,"(40362.7, 42724.4]",43.5,42.1,44.7,"Callahan County, Texas",2.55,52.2,18.1,48.8,,3.8,38.7,10.8,47.5,5.4,56.1,31.6,24.5,33.4,16.9,94.28022465,1.699674845,0.679869938,1.160212829,50.46463114,6.774774775
1348,490,131.2,368.1,32215,422156,34.5,9.475170316,"[22640, 34218.1]",31.2,29.2,33,"Cameron County, Texas",3.42,48.9,22.9,33.7,,2.9,24,11.8,49.5,10,34.8,28.6,24.6,38.8,28.9,92.09301658,0.570885782,0.65175728,5.414083604,52.47363684,6.202803162
71,29,182.2,466,37801,12682,23.9,0,"(37413.8, 40362.7]",37.8,36.4,39.4,"Camp County, Texas",2.81,50.3,27,33.2,,1.1,36.5,9.9,52.5,8.5,51.7,40.4,35.6,35.8,23.3,72.00383509,17.43368488,0.343560243,7.638223074,51.29767547,9.097345133
25,11,136.9,305.1,58425,5969,8.6,0,"(54545.6, 61494.5]",40.7,40.4,41.1,"Carson County, Texas",2.62,58,26.7,24.7,,5.4,28.4,15.4,61.5,1.7,74.1,61.1,55,23.4,9.4,95.56690837,1.071193144,0.346077785,0.428477258,58.61317052,6.235912847
164,80,179,374.4,39256,30313,19.1,0,"(37413.8, 40362.7]",43.3,41.5,45,"Cass County, Texas",2.56,50.7,13.7,43,,3.5,44,9.7,49.3,9.2,54.8,39.5,34.6,39.7,21.5,79.06554999,17.27446584,0.422052229,1.381561593,50.08125909,3.991528185
33,14,163.3,376.9,42966,7656,19.4,0,"(42724.4, 45201]",34.6,34.4,34.7,"Castro County, Texas",3.14,52.5,27.3,38.2,32.3,2.3,33.1,9.4,57.2,4.7,42,30.4,22.8,35.4,23,88.36185204,0.566180171,0.390035229,5.485656769,59.29628149,7.665301346
145,55,183,445.8,77281,38863,10.7,0,"(61494.5, 125635]",36.2,36.3,36.1,"Chambers County, Texas",2.84,62,23.2,44.1,,0.9,31.8,13.4,53.9,7.8,63.5,53.7,50.3,26.5,16.6,84.0702263,7.938041932,1.304662962,3.846876594,63.99600553,5.775206257
270,105,174.1,454.8,38465,51542,20.1,0,"(37413.8, 40362.7]",37.6,36.5,39.2,"Cherokee County, Texas",2.74,50.2,23.4,32.7,41.3,2.6,33.4,12.1,50.2,6.4,53.2,39.4,33.9,38.1,22.5,80.39947622,14.57775519,0.480778627,1.670998886,51.83033448,5.031504818
34,15,192.3,441.6,39025,7088,22,0,"(37413.8, 40362.7]",34.6,31.6,37.3,"Childress County, Texas",2.44,49.2,35.1,35.3,,5.6,40.1,11.6,45,5.2,64.6,45.5,41.1,38.2,18.6,80.76214761,9.633092506,1.884119564,3.244085565,53.82685069,12.14642263
61,25,167.3,421.4,50993,10360,13.5,0,"(48021.6, 51046.4]",45.7,43.8,46.7,"Clay County, Texas",2.51,59.7,20.9,33.2,,5.3,39.5,11,54,6.8,65.3,45.1,38.2,35.1,16.3,94.81820784,0.715717149,0.391258708,1.20240481,57.76652195,4.377431907
15,7,187.5,437.3,39870,2953,20.7,0,"(37413.8, 40362.7]",34.9,34.6,35.4,"Cochran County, Texas",2.79,52,41.7,26.6,,0,29.7,7.4,52.8,8.5,43.6,31.8,25.4,35.3,21.6,85.73337788,3.942532576,0.033411293,6.014032743,52.91262136,7.357357357
25,9,151.8,448.8,41593,3238,14.9,0,"(40362.7, 42724.4]",49.3,46.3,52.9,"Coke County, Texas",1.95,64.7,16.5,24.7,,25.9,33.5,14.3,56.5,3.1,69.3,46.6,42.1,33.3,10.6,94.22483014,0.772081532,0.123533045,3.675108091,53.65396627,0
53,26,182.5,394.5,37497,8338,22.6,0,"(37413.8, 40362.7]",47.1,47,47.3,"Coleman County, Texas",2.49,61.5,33.6,37.9,,2.1,41.1,9.2,46.7,8.2,46.8,28.9,25,44.3,22.8,93.40440487,2.366447985,0.820056232,1.546391753,57.94419971,3.569230769
16,8,187.2,389.8,38655,3044,19.3,0,"(37413.8, 40362.7]",37,36.1,39.4,"Collingsworth County, Texas",2.7,58.6,51.4,15.1,11.4,22.2,32.7,10.9,58.3,5.2,50.6,,30.7,37.1,21.6,83.78024853,3.466317855,0.196206671,9.123610203,58.61136159,4.744525547
117,54,177.4,393.8,46484,20870,16,0,"(45201, 48021.6]",43.6,42.6,45.1,"Colorado County, Texas",2.67,54.6,23.1,35.6,,11.9,38.8,14,,4.2,64,,42.6,31.7,16.5,80.06937419,13.63877246,0.183070771,5.333140627,56.86300118,6.179775281
561,221,158.3,410.9,64533,129048,9.2,61.99243692,"(61494.5, 125635]",42.4,41.2,43.5,"Comal County, Texas",2.7,59.4,13.7,41.3,36.5,8.5,25.5,22.9,56.9,4.9,70.6,54.4,43.7,28,12.5,90.98819714,1.968536846,0.862645446,3.178079444,61.43432459,6.213794701
86,42,197.7,432.1,38280,13430,19.7,0,"(37413.8, 40362.7]",43.6,44.3,43.3,"Comanche County, Texas",2.62,55.8,24.3,41.6,30.9,3.2,37,11.5,49.7,4.5,52,33.2,26.5,36.1,17.9,95.97739118,0.418410042,0.330323717,1.614915951,54.30748193,9.379671151
15,7,156.8,330.7,40837,4081,26.5,0,"(40362.7, 42724.4]",40.8,39.3,47,"Concho County, Texas",3.3,50.7,33,46.7,,5.8,30.1,8.2,27.8,2.8,58.6,41,37.4,43.9,24.3,93.53891336,0.513950073,0.783162017,4.478707783,61.13161132,11.55660377
203,84,169.2,428.1,57378,39229,15.3,0,"(54545.6, 61494.5]",39.6,39,40.4,"Cooke County, Texas",2.61,54.9,19.8,37.1,38.3,4.8,32.1,14.7,58.8,7,65.2,49.8,43.7,32.1,16.8,92.24736204,2.425118031,0.73785506,0.918448956,55.58980682,7.427277062
239,91,184.5,446.1,47018,75503,14.8,0,"(45201, 48021.6]",30.6,29.1,32.3,"Coryell County, Texas",2.86,50.4,11.5,45.6,,2.6,30.3,10.5,39,9.5,77.7,52,27.4,26.9,10.6,71.52033417,15.15211223,2.004518705,2.614018495,57.96875716,6.044769217
9,5,192.3,342.6,32722,1426,20.9,0,"[22640, 34218.1]",50.1,40.8,54.4,"Cottle County, Texas",2.38,64.5,15,20,,0,30.9,11.6,52.9,7.5,44.9,,21.4,47.7,26.4,83.24503311,10.46357616,0,3.509933775,56.22047244,8.620689655
16,6,150.1,367,61098,5048,9.5,0,"(54545.6, 61494.5]",33.5,33.1,34.2,"Crane County, Texas",3.01,55.4,33.6,35.7,30.6,0,30.4,9.4,57.5,5.2,64.5,54.9,51.8,23,14.8,56.15221987,3.488372093,0,37.61099366,55.70687419,11.89138577
15,7,165.6,360.8,49614,3710,13.7,0,"(48021.6, 51046.4]",40.5,35.9,43.3,"Crockett County, Texas",2.53,64,26.5,46.4,,3.6,27.2,8.9,62.3,1.8,63.1,54.5,50.6,22.2,15.3,56.58286023,0.270343336,0,41.93025142,64.06140963,5.249679898
26,14,174.1,334.7,36627,5977,24.1,0,"(34218.1, 37413.8]",38.2,37.4,38.6,"Crosby County, Texas",2.71,53.8,26.7,41,32.4,0,30.7,9.2,54.7,10,43.8,33.6,28,40.3,28.3,89.99500583,3.878808057,0,3.712335608,52.67245318,4.238618524
29,9,177.9,537.2,43523,7121,12.4,0,"(42724.4, 45201]",30.7,29.1,31.3,"Dallam County, Texas",3.09,46.4,14.7,61.8,,5.5,33.3,9,66.6,5.6,52.4,43.7,36.6,30,21.8,88.97918449,1.25463359,0.969489592,4.348445965,49.51241135,9.422492401
64,25,165.4,437.5,41876,13520,20.2,0,"(40362.7, 42724.4]",33.4,30.7,37.3,"Dawson County, Texas",2.74,46.8,38.5,38.2,,0.5,37.4,8.2,45.3,9.5,54.9,41.9,36,33.2,18.4,77.52178408,5.789395953,0.804903264,11.63048294,53.21361059,8.016032064
73,33,180.8,402,41499,18952,19.2,0,"(40362.7, 42724.4]",31.5,30.5,32.6,"Deaf Smith County, Texas",3.05,53.9,17.8,33.5,,4,30.8,10.8,61.4,5.4,52.5,,37,33.2,23.1,87.87217459,1.002857885,0.306573136,6.474408937,53.84242816,9.004952724
29,15,184.1,382,38304,5217,20,0,"(37413.8, 40362.7]",43.5,41.4,45,"Delta County, Texas",2.67,58.1,26.1,34.5,,1,33.6,14.4,43.9,13.6,55.7,40.9,36.6,39.9,21.1,84.89373923,8.69232242,0.7466973,1.244495501,59.23236515,11.27029608
118,49,167.1,429,45717,20797,18,0,"(45201, 48021.6]",42.2,41,45.4,"DeWitt County, Texas",2.66,50.1,17.3,53.8,,5.1,37.5,10.7,48.1,6.8,61.3,,36.5,35,18.8,70.69620253,10.03894839,0.087633885,16.68451801,51.56493415,4.149048626
10,5,151.4,300.1,35924,2206,22.1,0,"(34218.1, 37413.8]",43.1,41.1,48.7,"Dickens County, Texas",2.36,52.5,39,13.2,45.3,2.5,28.3,11.4,39.9,13.6,58.4,,33.5,38,17.3,88.33844805,6.093818501,0.043840421,3.156510303,51.70842825,6.788511749
37,18,148,328.3,36856,10980,25,0,"(34218.1, 37413.8]",34.6,35.1,34.4,"Dimmit County, Texas",2.96,36.6,25.5,40.9,,0,29.8,7.2,,10.3,38.9,33.5,31,40.3,30.4,95.31922861,0.458715596,0.215315484,3.819509455,37.16367713,2.542372881
22,12,202.7,386.3,37263,3499,19.4,0,"(34218.1, 37413.8]",42.9,39.3,46.7,"Donley County, Texas",2.53,46.3,7.2,26.6,,0.2,33.5,9.6,47.6,3.9,58.1,43.2,36.7,39.2,21.7,92.33556299,5.657748049,0.418060201,0.08361204,48.74141876,0.284090909
45,23,166.7,323.8,35069,11388,26,0,"(34218.1, 37413.8]",37.3,35.3,39.1,"Duval County, Texas",2.8,43.1,28.5,39.4,,0,33.3,5.7,,10.9,43.6,,25.9,39.8,22.1,85.71305174,0.85514382,0.371426103,12.27433705,45.51689103,7.84067086
112,54,196.8,428.7,36591,18171,19.9,0,"(34218.1, 37413.8]",42.9,40.5,45.4,"Eastland County, Texas",2.55,44.3,7.7,39.7,,3,35.9,10.5,46.2,4.4,46,25.8,20.2,46.4,28.3,92.90157137,2.837189,0.360104758,2.018769096,45.43318649,4.01891253
538,230,190.1,436.4,55555,159436,12.8,62.72109185,"(54545.6, 61494.5]",30.7,29.8,31.8,"Ector County, Texas",2.91,49.1,20.9,37.2,,5.5,28.7,10.6,64.1,5.2,57.7,,44.6,25.3,15.8,85.33468845,4.247210094,0.837139017,6.015766564,48.81261304,10.58379177
8,4,122.6,261,35554,1894,22.5,0,"(34218.1, 37413.8]",49.5,50.7,49.1,"Edwards County, Texas",2.54,51.1,32,46.7,,0,28.8,20.8,56.4,4.9,57.8,39.9,37.9,42.7,15.6,97.58656873,0.157397692,0,2.203567681,53.54752343,1.58013544
605,236,175.4,436.2,61157,163632,11,0,"(54545.6, 61494.5]",35.7,34.5,36.5,"Ellis County, Texas",2.95,57.6,16.6,34.4,,4.9,29.7,14.9,62.7,6.5,65.6,55.2,48.2,24.9,14.4,81.29735512,9.243718881,0.609329038,4.975868787,62.54724327,5.889593045
2708,1015,142.9,380.9,40081,835593,23.4,51.46045982,"(37413.8, 40362.7]",31.6,29.7,33.4,"El Paso County, Texas",3.14,47,14.7,30.4,,5.5,24.5,14.7,52.9,8.4,47.3,39.1,29.3,33.8,23.3,82.82266167,3.532809125,1.098791354,9.60371558,50.15446127,5.625701056
149,57,144.8,388.1,41914,41122,21.8,0,"(40362.7, 42724.4]",30.3,29.5,31.1,"Erath County, Texas",2.62,46.6,7.7,22.4,,7,27.1,18.5,59.3,4.1,60.4,49.7,39.8,27.3,15.6,90.86640525,1.461075451,0.676840081,4.398211744,48.38731814,5.054084297
83,34,151.9,374.9,35491,17142,23.7,0,"(34218.1, 37413.8]",39.8,39.6,39.9,"Falls County, Texas",2.86,42,32.7,32.1,34.2,1,37.7,8.8,42.8,7.2,55.5,39.3,34.9,38.9,19.5,70.60884549,24.7731189,0.241240666,2.349224584,45.84717608,3.950011158
182,81,179.1,410.4,43211,33693,17.1,1751.105571,"(42724.4, 45201]",41.3,39.2,43.5,"Fannin County, Texas",2.56,52,25.1,33.3,39,2.6,35.2,10,48.4,6.7,59.5,,37.8,36.3,19.1,87.70890127,6.803366125,0.551143771,1.825293351,53.81660264,4.543403039
144,64,158.1,386.3,49830,25110,10.9,0,"(48021.6, 51046.4]",47.6,45.9,48.9,"Fayette County, Texas",2.55,55.7,16.5,48.2,,3,36.9,11.5,,1.8,66.5,49.8,43.9,32.8,14.9,90.03581633,7.231679343,0.112680591,1.93166727,56.87382298,5.062486761
25,10,163.3,418.6,44519,3827,15.4,0,"(42724.4, 45201]",41.9,42.8,40.6,"Fisher County, Texas",2.29,54.4,10.1,45.1,,5.8,33.4,11.7,56.3,7.2,61.9,40.4,33,35.2,14.1,89.47641265,3.525142561,0.466562986,4.561949196,50.26994601,5.80474934
30,15,173.5,376.7,36898,5901,23.7,0,"(34218.1, 37413.8]",37.3,37.5,37.1,"Floyd County, Texas",2.54,57,13.9,33.2,45.5,7.4,29.1,12.9,56.1,8,49.7,35,28.1,41.4,25.2,91.58303658,2.929750728,0.080932341,2.379410813,53.87484459,4.490106545
1931,592,133.4,399,88516,716087,8.8,34.91195902,"(61494.5, 125635]",35.5,34.6,36.3,"Fort Bend County, Texas",3.17,58.7,15.2,28.8,,8.8,17.5,28,63.7,5.1,74,66.2,60,17.3,9.8,52.50671775,20.84468147,18.38740694,5.415664764,65.81954333,5.338507619
59,24,156.3,413.3,42099,10651,16.4,0,"(40362.7, 42724.4]",43.5,42.6,44.9,"Franklin County, Texas",2.46,57.7,7.4,51.5,38,3.1,33.5,11,52,6.6,52.1,36.1,31.9,43.3,26.9,89.24426833,5.057080857,0.037739409,2.377582791,52.2423104,4.741980474
103,46,180.2,410.4,46526,19691,16.7,0,"(45201, 48021.6]",41.4,40.5,42.7,"Freestone County, Texas",2.44,52.7,22.5,32.7,,10.3,33.9,8.7,50.6,4.9,61.5,,40.7,33.4,15.2,79.79679363,16.20545287,0.275707138,1.322373124,52.28193357,2.553975777
55,25,155.7,344.1,34206,18793,26,0,"[22640, 34218.1]",31.5,30.2,35.1,"Frio County, Texas",3.14,41.1,35.3,38.5,,0.9,33.8,7,46.4,5.2,47.2,28.9,23.7,38.3,24.9,73.27168648,4.183179216,0.445838838,21.2681638,51.79390905,8.13579163
47,23,164.8,331.1,50709,20051,14,0,"(48021.6, 51046.4]",28.9,28.6,29.4,"Gaines County, Texas",3.35,60.6,21.2,57.6,,2.9,27.9,8.5,60.9,4,45.4,38.5,33.6,26.1,18.6,91.430535,1.844998943,0.502220343,4.329668006,64.82635797,6.114037096
1336,569,191.2,443.8,58333,322225,14.3,37.24105827,"(54545.6, 61494.5]",37.5,36.3,38.7,"Galveston County, Texas",2.66,50.9,15.9,29.5,45.5,9.1,24.5,19.1,59.8,7.5,68.1,56.1,49.9,25.6,13.9,77.9217492,13.31016378,3.309936624,2.420147779,51.0731913,5.330646143
16,10,164.8,259.5,49947,6415,28,0,"(48021.6, 51046.4]",39.4,38.6,39.9,"Garza County, Texas",2.7,46.7,28.9,39.4,,17.1,27.8,5.4,36.9,2,51.6,39.2,32.2,36.9,22.7,84.94539782,4.96099844,0.062402496,6.131045242,56.26631854,1.260504202
181,79,157.5,414,52814,25963,12.5,0,"(51046.4, 54545.6]",50.6,48.2,52,"Gillespie County, Texas",2.36,59.8,15,39,,5.8,26.6,22.7,53.2,6.8,63.1,42.2,31.3,39.4,17.5,94.77124183,0.338609339,0.192928577,1.866288684,56.71740569,6.807727691
45,15,139.8,435,49369,7531,15.3,0,"(48021.6, 51046.4]",45.8,44.8,46.6,"Goliad County, Texas",2.54,57.6,14.1,51.1,,6.8,39.5,9.1,48.6,9.3,70.4,49.3,43.7,37.6,15.4,72.19973009,5.614035088,0.067476383,20.91767881,57.37591114,5.702647658
86,43,179.2,369.7,42291,20573,18.3,0,"(40362.7, 42724.4]",38.1,37.4,38.9,"Gonzales County, Texas",3.07,51.1,35.8,37.9,,1.1,33.7,10.1,54.9,6.5,49.1,38.2,33.3,35.7,22.6,56.41978981,6.702359707,0.094189966,33.72992267,51.15022387,6.233766234
139,50,178.7,512.8,49012,23210,14.2,0,"(48021.6, 51046.4]",37,36.5,38.2,"Gray County, Texas",2.59,52.1,19.5,31.5,45.8,3.2,33,9.8,53.3,5.4,59.6,,41.3,32.5,17.2,85.83735805,4.755688988,0.43945525,4.681721272,52.31515152,7.321274763
