,gender,age,hours,evaluation,salary,status
6179,female,32.5031703151762,50.496690062780296,2,4,ok
6180,female,28.128885859623605,47.2092778962245,4,0,fired
6181,male,44.0216779801995,35.13076634313111,2,1,fired
6182,male,43.9901941455901,41.752570435566604,5,1,promoted
6184,male,58.292836304754,58.755958376557295,5,4,promoted
6185,female,59.486206024885206,69.8924643285894,3,0,fired
6186,male,37.338393125683105,57.5682057225455,5,3,promoted
6187,female,47.3918148316443,36.3311378789677,5,0,fired
6188,female,45.326950987801,50.4332927802601,3,5,ok
6190,female,52.9239514004439,78.45387810407371,5,0,promoted
6191,female,47.180281113833196,60.074524824019,3,3,ok
6192,female,27.3350763786584,55.3623776798307,3,3,ok
6193,male,41.530425874516396,49.077321355996894,3,5,fired
6195,female,51.27025075256821,64.06086822883721,5,2,promoted
6197,female,21.719748582691,40.883944726488295,2,1,fired
6198,female,52.809039670973995,61.41597469708079,2,3,ok
6199,female,21.697141807526396,49.3311095311915,3,3,ok
6200,male,53.6453506071121,37.917872603144005,2,3,fired
6201,female,43.5213353205472,78.23569492554279,2,2,ok
6202,male,34.099222095683196,37.1503864729238,5,3,ok
6203,female,52.329981354996605,65.7234807965972,5,3,promoted
6205,female,30.0886056013405,68.87500553200499,2,4,ok
6206,female,58.39540928602221,40.498701759456,3,4,fired
6208,female,40.1050397753716,58.115739743173506,4,4,promoted
6209,male,46.759867817163496,40.0095233316135,3,1,fired
6211,female,46.8631824944168,75.6786208608818,3,3,ok
6213,female,45.5677272006869,65.78383710956571,4,2,promoted
6214,female,36.648283200338504,36.6527471530814,2,1,ok
6215,female,42.8734443243593,46.2616044774648,4,4,ok
6216,male,20.710945893079,57.989221287696104,4,2,promoted
6218,female,27.172681177035,38.889735778726795,4,3,ok
6220,female,36.1159725021571,38.0400022200745,2,1,fired
6221,male,46.000042352825396,67.6215532799778,3,3,promoted
6223,female,37.3243215959519,64.74071409816179,5,3,promoted
6224,male,27.4406757578254,58.8966931606777,2,0,ok
6225,female,35.067800860851996,35.0023784743062,3,2,fired
6226,male,54.391508391127005,56.1303677781032,2,3,fired
6229,female,56.749358586967,36.63145058832829,5,0,fired
6230,male,33.8954637665302,71.58532478333208,3,3,promoted
6231,male,50.0928111094981,51.27934408910811,3,3,ok
6232,female,31.2380146887153,43.6484697154315,5,2,ok
6234,female,33.7079969700426,39.9633998118808,5,0,fired
6235,male,25.345283234491898,51.9420722289411,2,3,promoted
6236,male,48.5424970649183,48.325094221670106,3,3,ok
6238,male,58.4510569646955,38.0525007657269,2,4,fired
6240,male,34.4594720005989,41.2853494313215,2,1,fired
6241,male,23.539988482371,54.036300761593,5,1,promoted
6242,female,27.5255858059973,52.6092965413342,3,3,ok
6243,male,54.8727384395897,63.0013495231737,3,5,fired
6244,female,59.6312744542956,37.6027748102129,3,2,ok
6245,female,25.6018563359976,35.1581462839954,3,0,fired
6246,male,32.9574945941567,39.3567308246723,2,3,fired
6248,male,28.110235929489104,40.8698694255935,3,1,ok
6249,female,52.0382613409311,35.6868327377712,2,4,ok
6250,female,44.8309938982129,43.923538679035396,4,2,promoted
6251,male,29.1706906072795,43.213289188175295,2,5,fired
6253,male,35.9433590900153,35.0649854082543,4,3,ok
6255,female,58.80117661319671,46.0707249388539,2,0,ok
6256,male,49.1596382763237,55.8878921027499,2,3,ok
6257,female,33.4883694536984,35.323799375853,5,4,ok
6258,female,48.01562529057261,35.179361903250296,2,5,fired
6259,male,26.0528845991939,37.4962503211229,4,3,ok
6260,male,30.194714069366498,35.03143307632,4,3,ok
6261,female,55.2631165739149,49.400264436037,4,2,promoted
6262,female,56.3655549660325,36.6066152585519,5,1,fired
6264,male,47.61095759458839,41.5170682394833,2,5,fired
6265,female,36.845884844660794,46.9379505267335,5,0,ok
6266,female,20.0105912517756,35.0818399520822,2,1,fired
6268,male,38.5939337778836,57.63932821540279,4,1,promoted
6269,female,35.7806790899485,36.5450676746463,5,5,fired
6270,male,47.229534192010796,47.7853940029785,5,4,ok
6271,female,53.040605671703794,47.9174277708513,4,2,promoted
6273,male,51.2242367956787,36.7821751567178,3,1,fired
6276,male,20.7982437312603,44.901699856781796,2,2,ok
6277,male,21.3030068948865,59.8809740741691,2,0,promoted
6278,female,48.7876322772354,52.2187902516671,4,2,promoted
6279,male,59.286069497466094,35.744336508768605,2,2,fired
6280,male,47.8899105172604,40.7808105242306,2,5,fired
6281,male,27.397732557728897,41.087697314153104,2,4,fired
6282,male,27.868523104116303,52.143151511864794,3,3,ok
6283,female,40.779085550457204,43.621312253591206,3,3,ok
6284,male,23.241917453706304,65.671520354987,2,2,promoted
6285,female,38.639044491574204,61.88860367819839,5,2,promoted
6288,male,28.720481256023003,37.652619785243296,2,1,fired
6289,male,37.8669501841068,35.064452985676105,3,1,fired
6290,male,54.982756413519404,46.7335300345175,5,5,promoted
6291,male,20.3068481758237,54.9741569065813,2,1,ok
6292,male,48.200799562037,47.216059002226295,2,3,promoted
6294,male,35.2258118893951,37.287372648334205,3,1,fired
6295,female,27.6326808147132,42.7926372829801,5,3,fired
6297,male,20.859513683244604,37.9684149923138,3,1,fired
6298,male,23.137326240539604,77.88202200298079,2,1,ok
6299,female,55.905093261972105,35.564665176097606,2,2,ok
6300,female,46.2781815417111,39.599371830957,2,2,fired
6302,male,58.616209877654896,78.7995956333901,2,3,promoted
6303,female,49.5328697189689,45.7698539474392,4,3,promoted
6304,male,21.2552764825523,61.9271423987661,5,5,promoted
6305,male,36.1390898935497,77.7264997437173,5,5,promoted
6306,female,43.118032962083795,52.281597532132,4,2,promoted
6308,female,27.4833878967911,47.9978879715194,3,5,fired
6309,male,32.7783089783043,52.9982608006037,5,0,promoted
6310,female,57.1984194498509,54.9335150666139,2,5,ok
6312,female,29.815692957490697,66.0362746919708,2,4,promoted
6313,male,23.122457005083604,64.5841844490609,2,4,ok
6314,male,22.918455805629502,55.450386454973795,2,0,ok
6315,male,25.627137720584898,36.8853583505889,3,4,ok
6316,male,59.0547216869891,39.100613052703,2,0,fired
6317,female,43.915152624249494,69.4430378691269,4,0,promoted
6318,female,54.921297673135996,37.8612204195229,2,0,ok
6319,male,44.932705610990496,62.1076578530683,3,2,fired
6321,female,24.6736707072705,60.6854766044669,4,2,promoted
6322,male,45.8008609898388,36.601302910981495,2,0,fired
6323,male,57.2170402854681,36.0113139905439,3,3,fired
6324,female,32.676544608548305,41.290807854331,5,1,fired
6326,female,44.3146667908877,35.307620914496,2,4,ok
6327,female,39.6427979320288,72.85179812487159,2,1,promoted
6330,female,55.174521477893,57.119950553477004,5,3,promoted
6331,female,56.1707240622491,47.594894029559796,5,1,promoted
6333,female,49.1982610337436,52.5203330729534,5,3,promoted
6335,female,36.79885980673129,35.2055762180024,3,2,ok
6336,female,54.739037994295394,65.736314515159,5,2,promoted
6337,female,43.5299321543425,48.9500413247327,4,1,ok
6338,female,54.5951103977859,58.251696419377204,2,4,promoted
6339,male,29.6000194549561,67.9702025783094,2,1,promoted
6340,male,21.070699216797898,74.23918845170871,2,1,promoted
6341,female,26.407196782529397,38.3502543737181,2,4,fired
6342,male,24.9305602069944,37.582898823879205,3,3,fired
6343,male,37.5614019110799,38.2090729631648,4,5,fired
6344,female,52.8574105165899,59.3840446578957,4,5,promoted
6345,male,29.112574281170996,75.02311590054791,3,0,promoted
6346,female,40.849894946441104,54.2478836201482,2,2,promoted
6348,female,48.109489120543,71.889000566471,2,4,promoted
6349,male,29.637183900922498,42.7166808085344,3,1,fired
6351,female,32.4968209955841,36.194255548836395,5,2,ok
6352,male,31.8579451460391,51.15506217160279,5,3,ok
6353,female,39.885712917894104,78.4195454880327,5,4,promoted
6355,male,35.358850117772796,35.96516724480271,2,5,fired
6357,female,50.8696327358484,45.999875022061204,3,5,ok
6359,male,34.0895111858845,50.611718589879,2,4,ok
6360,female,51.6503968462348,39.4776058489789,2,0,fired
6361,male,24.7876466345042,73.16687352047559,4,1,promoted
6362,female,24.3123460654169,66.7985826682291,5,3,promoted
6364,female,36.518292510882,38.6165277628301,3,1,fired
6365,female,31.523878173902602,69.78437557998821,3,1,fired
6366,female,38.5594500601292,70.5070146596545,4,1,promoted
6367,male,21.9462360814214,35.3722763306946,2,5,fired
6370,female,34.4758902676404,72.3244677856573,3,0,ok
6371,male,25.545083433389696,72.91416390200679,3,5,promoted
6372,female,43.51014539599421,67.807550615991,2,0,fired
6374,male,42.8726816456765,67.2164561967965,3,2,ok
6375,female,55.1117085292935,35.0935478579769,4,2,promoted
6377,female,33.0490397382528,54.45166209470921,5,3,promoted
6378,male,30.049950638786,56.7529452764576,4,3,promoted
6380,male,23.691896321252,47.4599100978876,2,2,ok
6381,female,59.129461562261,39.3207874201001,3,0,ok
6383,female,41.82023040018979,55.272099567298405,3,3,ok
6384,male,27.4047623947263,44.209800623117296,2,2,ok
6387,male,28.2323440909386,35.2952976384546,3,5,ok
6389,male,45.554948039352894,46.9949045399711,2,2,ok
6391,male,45.7309259846807,48.1251043515669,3,2,ok
6393,male,25.0944397505373,35.079873953366196,5,2,promoted
6395,female,56.8799191340804,35.0906274815827,3,5,fired
6396,male,24.7454723902047,52.14469916368979,5,0,promoted
6398,female,46.450810739770496,48.2333681003736,3,2,ok
6399,female,53.68502734228971,56.036615257110995,3,2,ok
6400,male,53.5009523574263,50.517359835826795,2,0,ok
6402,female,59.249299326911604,47.850590547147,3,2,ok
6404,male,52.1992834284902,61.191682756384,3,1,ok
6405,female,49.7899251617491,63.785345288946196,3,5,ok
6406,female,59.835838759318,79.7316773230311,5,1,promoted
6407,female,38.8386225327849,39.567042270369,2,2,fired
6408,male,23.360870508477102,70.9040748820063,2,2,promoted
6410,female,23.1942240335047,42.222856303887895,3,5,fired
6411,female,34.827706944197395,42.017504976508896,4,0,fired
6412,male,53.9600130729377,51.606648647492506,3,4,ok
6413,male,27.4727001413703,38.389825716974,5,2,promoted
6414,male,37.761130221188104,52.28442861495339,3,2,ok
6415,male,54.561324128881104,47.3634074198289,3,3,ok
6416,male,49.3488886673003,49.422313911722796,2,3,ok
6417,male,50.1302656065673,46.4488897273987,3,2,ok
6419,male,31.7724151164293,40.87082120637329,4,3,ok
6420,female,51.497886124998296,35.562465514905206,3,0,ok
6421,female,46.309171812608795,45.825279853257705,3,4,ok
6422,female,45.807870896533096,48.02700670803289,2,0,fired
6424,male,32.774129565805204,50.65242327063971,5,0,ok
6426,female,25.4261475522071,49.1196327909941,2,1,fired
6427,female,55.16647923737761,58.5894558813499,5,0,promoted
6428,female,55.2238228637725,54.5132132067904,3,3,ok
6429,female,57.828195244073896,79.872681064639,3,3,promoted
6430,female,42.969000320881605,35.5903310061659,4,2,promoted
6431,female,39.415622958913396,35.016750787872,3,5,fired
6432,female,52.5833931099623,37.105754639461395,5,0,fired
6433,male,21.707350416108998,55.18939163730471,2,1,ok
6434,female,54.922501016408205,74.1337980577652,2,5,ok
6435,female,50.387464640662095,35.075984699749895,2,4,ok
6437,female,30.483269933611197,44.272932711516894,3,4,fired
6438,male,36.2056890875101,36.291751066317396,4,3,ok
6440,male,28.0529530253261,40.500613305973204,2,5,fired
6441,male,37.326254947111,66.7223980622789,5,4,promoted
6442,female,40.0230058282614,50.421213420809,4,3,promoted
6444,male,43.95752245560289,38.582735145505296,2,2,fired
6446,male,49.7844512481242,36.154689717074596,2,1,ok
6447,female,48.5149265546352,75.3241026545293,2,2,promoted
6448,female,47.7938128821552,37.162640286858895,3,0,fired
6450,female,39.920141994953205,66.75137475128939,4,2,promoted
6453,male,25.8685454260558,38.025049978349294,5,0,fired
6454,male,46.79337893612679,35.6519987770095,3,5,fired
6455,male,58.7934874650091,63.2626179852483,2,1,fired
6456,male,23.8958110753447,75.001056853009,5,4,promoted
6457,female,51.880784388631604,36.714797096383705,4,3,promoted
6459,female,31.064776442945,37.1469455605156,3,0,fired
6461,female,21.794319748878497,36.5032252410196,3,0,fired
6465,male,27.7794251684099,76.99872824225571,5,1,promoted
6466,female,54.285471718758295,47.0354925139618,5,1,promoted
6467,female,20.3573114424944,48.5003386682609,3,3,fired
6468,female,20.0295539200306,42.923435838853706,4,3,fired
6469,male,27.516367575153698,70.8094764408782,4,0,promoted
6470,male,46.1302787810564,51.591023552573205,5,3,promoted
6471,female,38.5108094103634,49.21481694165671,2,0,fired
6472,male,54.540854608640096,66.92077239367289,2,0,fired
6473,male,51.4456092473119,48.5180522953302,3,3,ok
6474,female,29.957694215700002,54.324385111522204,2,2,fired
6477,male,42.8589209169149,74.6524048387069,2,5,ok
6478,female,26.106660095974803,35.8893063484623,3,5,fired
6479,male,44.8457072954625,37.5956538416847,3,0,fired
6480,male,50.6495943013579,38.1330720299559,5,1,fired
6481,male,53.108212277293205,59.9052961914682,3,3,promoted
6482,male,25.9275644551963,57.2796371446527,3,1,ok
6483,male,25.964461788535104,59.906351166728705,4,5,promoted
6484,male,51.568939192220604,70.97562998492559,2,2,promoted
6485,male,38.26774442568421,42.3368030052879,3,1,fired
6486,male,20.0186963751912,60.736940865531,3,5,ok
6488,male,39.6619631629437,35.2027727009484,2,0,fired
6489,female,42.6561522204429,38.9143409905713,3,1,fired
6490,male,44.48719310574229,35.0129860917189,4,3,ok
6491,female,45.67619531415399,64.39935350977339,5,4,promoted
6492,female,39.269141927361495,57.20243535400121,3,0,promoted
6493,female,27.927364977076603,55.6653824486436,4,3,promoted
6494,male,51.4248622022569,35.0349124263285,3,4,fired
6495,male,36.8085707817227,75.2005417197027,2,1,ok
6496,female,38.7545258551836,73.31306944383009,5,0,promoted
6499,female,52.0464562624693,39.5697462908847,2,1,fired
6500,male,43.1122164148837,35.600442916068396,3,4,fired
6501,female,39.1672398429364,54.1202354859349,2,0,fired
6502,female,41.1185787804425,65.3006900763225,5,4,promoted
6503,male,23.1081240624189,56.278996368586206,4,4,promoted
6504,female,38.909764979034705,45.121490534395896,4,3,promoted
6505,female,50.9941097069532,78.6966737612765,4,4,promoted
6507,female,55.34047572873529,76.5249244897923,4,5,promoted
6508,male,57.605072967708104,76.1930061914968,2,3,promoted
6509,male,57.2361314482987,61.2709765162218,4,3,promoted
6510,female,31.337306573987004,49.41004344955629,2,5,fired
6511,male,42.0527363289148,50.2261523100232,4,0,fired
6512,male,31.3309533428401,36.661771632271,4,1,ok
6513,male,43.589203357696505,67.8656599098928,4,5,promoted
6514,male,56.3267337251455,35.4252539899447,4,3,fired
6515,female,35.8014356158674,38.388061520589794,5,0,fired
6516,female,20.7599373906851,62.1226495016052,3,0,fired
6517,male,43.856110740453,40.561854611126705,5,0,fired
6518,male,45.9436711855233,45.7102737187683,4,0,promoted
6519,male,53.6917347740382,77.6065909096491,3,1,ok
6520,male,51.49262240156529,39.560737155344896,4,3,fired
6521,female,37.9624733421952,72.8578288827588,2,4,ok
6522,female,24.9655107781291,56.0735226783548,5,1,promoted
6523,female,29.1337596811354,40.1036743918718,5,2,ok
6524,female,50.900569520890706,36.6395998775389,2,0,fired
6525,male,57.01057885773479,69.9852449306865,3,2,promoted
6526,female,25.035942904651197,40.7053485149771,5,1,fired
6528,female,59.394840113818596,35.94849213233471,2,4,fired
6529,female,35.1219668611884,35.1460909229397,3,1,fired
6530,male,55.2249251864851,67.5628358223832,5,1,promoted
6531,male,23.200143249705402,35.7200558854674,4,1,ok
6532,female,56.0799434967339,77.48609230126229,4,2,promoted
6533,male,26.7807026021183,60.6251653690605,4,3,promoted
6534,male,42.539263032376795,37.749227231711394,2,4,ok
6535,male,31.7132113780826,39.3500459988028,2,3,ok
6536,female,37.8825917094946,63.071128981511,2,3,promoted
6537,male,31.763458456844102,35.582840353754,5,4,fired
6538,female,54.04657412320379,38.1695892670605,3,1,promoted
6539,female,56.4857369102538,37.367510689534704,5,3,promoted
6541,female,46.875175992026904,65.8423598634264,4,4,promoted
6543,male,40.3286626935005,41.422602850974705,3,2,fired
6544,female,51.7427873332053,36.0663634670785,3,3,ok
6548,female,46.0820621158928,55.9152800981181,2,1,ok
6549,female,33.0418003443629,60.2461693052423,2,1,ok
6550,male,29.409073609858797,74.0323871154838,4,0,promoted
6552,female,46.6484172269702,50.028083257653705,5,4,promoted
6553,female,31.153800496831497,66.2113978916025,4,3,promoted
6554,female,26.3120797369629,37.483529728522,2,3,fired
6555,female,25.5275989044458,38.5144605579651,3,3,fired
6556,male,31.8708558194339,58.518050033832104,4,5,promoted
6557,male,52.3825547937304,41.9638876992171,2,3,fired
6558,female,51.3644458726048,57.6141655149579,4,0,promoted
6561,male,32.0330462791026,69.7292298694271,3,2,ok
6562,female,54.906627219170296,59.7063488139812,2,4,promoted
6564,male,57.4473751243204,40.873328056705105,3,5,fired
6565,male,39.9838495533913,57.9957528130946,3,5,fired
6567,male,36.154988547787106,35.0179875579918,3,0,fired
6568,female,56.913772709667704,36.1320497703288,3,0,fired
6569,female,57.824213206768,41.5862388200705,5,4,promoted
6570,male,46.540555767715,42.7471393533351,3,2,fired
6571,male,43.466311059892206,53.882017565364706,3,4,ok
6572,female,37.310535321012104,74.39030973032109,3,3,promoted
6575,female,42.475087763741605,36.6766504647832,3,2,ok
6577,male,34.9379220046103,36.9588601979403,3,1,fired
